"nom.size","an","N","T","omega"
0.058,0.3,500,2,-4.50490334495273
0.056,0.4,500,2,-4.50490334495273
0.09,0.05,500,2,-14.2209118033605
0.09,0.1,500,2,-14.2209118033605
0.088,0.15,500,2,-14.2209118033605
0.074,0.3,500,2,-14.2209118033605
0.064,0.4,500,2,-14.2209118033605
0.094,0.05,500,2,-6.85309779980658
0.09,0.1,500,2,-6.85309779980658
0.088,0.15,500,2,-6.85309779980658
0.084,0.3,500,2,-6.85309779980658
0.074,0.4,500,2,-6.85309779980658
0.086,0.05,500,2,-22.1299930518858
0.082,0.1,500,2,-22.1299930518858
0.082,0.15,500,2,-22.1299930518858
0.066,0.3,500,2,-22.1299930518858
0.058,0.4,500,2,-22.1299930518858
0.108,0.05,500,2,-9.13040772248909
0.104,0.1,500,2,-9.13040772248909
0.102,0.15,500,2,-9.13040772248909
0.088,0.3,500,2,-9.13040772248909
0.08,0.4,500,2,-9.13040772248909
0.094,0.05,500,2,-26.6171046562776
0.09,0.1,500,2,-26.6171046562776
0.09,0.15,500,2,-26.6171046562776
0.076,0.3,500,2,-26.6171046562776
0.07,0.4,500,2,-26.6171046562776
0.08,0.05,500,2,-8.11474802846037
0.078,0.1,500,2,-8.11474802846037
0.076,0.15,500,2,-8.11474802846037
0.06,0.3,500,2,-8.11474802846037
0.058,0.4,500,2,-8.11474802846037
0.096,0.05,500,2,-19.3060247649694
0.088,0.1,500,2,-19.3060247649694
0.086,0.15,500,2,-19.3060247649694
0.072,0.3,500,2,-19.3060247649694
0.07,0.4,500,2,-19.3060247649694
0.074,0.05,500,2,-5.90832263794922
0.07,0.1,500,2,-5.90832263794922
0.064,0.15,500,2,-5.90832263794922
0.058,0.3,500,2,-5.90832263794922
0.054,0.4,500,2,-5.90832263794922
0.086,0.05,500,2,-12.5122973719256
0.082,0.1,500,2,-12.5122973719256
0.082,0.15,500,2,-12.5122973719256
0.066,0.3,500,2,-12.5122973719256
0.06,0.4,500,2,-12.5122973719256
0.074,0.05,500,2,-7.44419423015931
0.068,0.1,500,2,-7.44419423015931
0.062,0.15,500,2,-7.44419423015931
0.056,0.3,500,2,-7.44419423015931
0.052,0.4,500,2,-7.44419423015931
0.086,0.05,500,2,-14.4679817031187
0.082,0.1,500,2,-14.4679817031187
0.082,0.15,500,2,-14.4679817031187
0.066,0.3,500,2,-14.4679817031187
0.062,0.4,500,2,-14.4679817031187
0.038,0.05,500,10,-4.50490334495273
0.038,0.1,500,10,-4.50490334495273
0.038,0.15,500,10,-4.50490334495273
0.038,0.3,500,10,-4.50490334495273
0.038,0.4,500,10,-4.50490334495273
0.03,0.05,500,10,-14.2209118033605
0.03,0.1,500,10,-14.2209118033605
0.03,0.15,500,10,-14.2209118033605
0.03,0.3,500,10,-14.2209118033605
0.028,0.4,500,10,-14.2209118033605
0.038,0.05,500,10,-6.85309779980658
0.038,0.1,500,10,-6.85309779980658
0.038,0.15,500,10,-6.85309779980658
0.038,0.3,500,10,-6.85309779980658
0.038,0.4,500,10,-6.85309779980658
0.03,0.05,500,10,-22.1299930518858
0.03,0.1,500,10,-22.1299930518858
0.03,0.15,500,10,-22.1299930518858
0.03,0.3,500,10,-22.1299930518858
0.028,0.4,500,10,-22.1299930518858
0.032,0.05,500,10,-9.13040772248909
0.032,0.1,500,10,-9.13040772248909
0.032,0.15,500,10,-9.13040772248909
0.032,0.3,500,10,-9.13040772248909
0.028,0.4,500,10,-9.13040772248909
0.03,0.05,500,10,-26.6171046562776
0.03,0.1,500,10,-26.6171046562776
0.03,0.15,500,10,-26.6171046562776
0.03,0.3,500,10,-26.6171046562776
0.028,0.4,500,10,-26.6171046562776
0.032,0.05,500,10,-8.11474802846037
0.032,0.1,500,10,-8.11474802846037
0.032,0.15,500,10,-8.11474802846037
0.032,0.3,500,10,-8.11474802846037
0.028,0.4,500,10,-8.11474802846037
0.03,0.05,500,10,-19.3060247649694
0.03,0.1,500,10,-19.3060247649694
0.03,0.15,500,10,-19.3060247649694
0.03,0.3,500,10,-19.3060247649694
0.028,0.4,500,10,-19.3060247649694
0.034,0.05,500,10,-5.90832263794922
0.034,0.1,500,10,-5.90832263794922
0.034,0.15,500,10,-5.90832263794922
0.034,0.3,500,10,-5.90832263794922
0.032,0.4,500,10,-5.90832263794922
0.03,0.05,500,10,-12.5122973719256
0.03,0.1,500,10,-12.5122973719256
0.03,0.15,500,10,-12.5122973719256
0.03,0.3,500,10,-12.5122973719256
0.028,0.4,500,10,-12.5122973719256
0.034,0.05,500,10,-7.44419423015931
0.034,0.1,500,10,-7.44419423015931
0.034,0.15,500,10,-7.44419423015931
0.034,0.3,500,10,-7.44419423015931
0.032,0.4,500,10,-7.44419423015931
0.03,0.05,500,10,-14.4679817031187
0.03,0.1,500,10,-14.4679817031187
0.03,0.15,500,10,-14.4679817031187
0.03,0.3,500,10,-14.4679817031187
0.028,0.4,500,10,-14.4679817031187
